,Unnamed: 0,날짜,순위,곡명,가수,score,순위 변화,장르,발매일
728,28,2018-08-31 23:59,29,IDOL,방탄소년단 ,"62,299,150",new,랩/힙합,2018.08.24
729,29,2018-08-31 23:59,30,빙글뱅글 (Bingle Bangle),AOA ,"60,803,486",14,댄스/팝,2018.05.28
730,30,2018-08-31 23:59,31,그날처럼,장덕철 ,"60,506,715",6,댄스/팝,2017.11.28
731,31,2018-08-31 23:59,32,별이 빛나는 밤,마마무 (Mamamoo) ,"60,504,511",8,댄스/팝,2018.03.07
732,32,2018-08-31 23:59,33,What is Love?,TWICE ,"59,554,309",11,댄스/팝,2018.04.09
733,33,2018-08-31 23:59,34,전하지 못한 진심 (Feat. Steve Aoki),방탄소년단 ,"57,193,728",9,랩/힙합,2018.05.18
734,34,2018-08-31 23:59,35,Roller Coaster,청하 ,"56,364,372",3,댄스/팝,2018.01.17
735,35,2018-08-31 23:59,36,그때 헤어지면 돼,로이킴 ,"56,222,516",2,발라드,2018.02.12
736,36,2018-08-31 23:59,37,DNA,방탄소년단 ,"55,828,982",6,댄스/팝,2017.09.18
737,37,2018-08-31 23:59,38,LATATA,(여자)아이들 ,"55,629,215",15,댄스/팝,2018.05.02
738,38,2018-08-31 23:59,39,미안해,양다일 ,"55,611,097",5,발라드,2017.12.29
739,39,2018-08-31 23:59,40,My Way,이수 ,"55,350,875",7,발라드,2017.11.11
740,40,2018-08-31 23:59,41,선물,멜로망스(Melomance) ,"55,283,179",6,인디,2017.07.10
741,41,2018-08-31 23:59,42,Shape of You,Ed Sheeran ,"54,622,836",4,락,2017.03.03
742,42,2018-08-31 23:59,43,매트리스,10cm ,"54,266,336",new,인디,2018.08.23
743,43,2018-08-31 23:59,44,봄날,방탄소년단 ,"52,870,428",5,댄스/팝,2017.02.13
744,44,2018-08-31 23:59,45,어쩌나,세븐틴 ,"52,333,443",7,댄스/팝,2018.07.16
745,45,2018-08-31 23:59,46,넋두리,닐로 (Nilo) ,"51,771,932",5,발라드,2016.09.12
746,46,2018-08-31 23:59,47,붕붕 (Feat. Sik-K) (Prod. GroovyRoom),김하온 (HAON) ,"49,649,572",11,랩/힙합,2018.04.14
747,47,2018-08-31 23:59,48,비,폴킴 ,"49,560,313",6,알앤비/소울,2016.06.21
748,48,2018-08-31 23:59,49,소나기 (Feat. 10cm),용준형 ,"49,466,540",12,발라드,2018.03.22
749,49,2018-08-31 23:59,50,밤편지,아이유 (IU) ,"49,400,300",1,발라드,2017.03.24
750,50,2018-08-31 23:59,51,빨간 맛 (Red Flavor),레드벨벳(Red Velvet) ,"49,264,585",5,댄스/팝,2017.07.09
751,51,2018-08-31 23:59,52,가을 안부,먼데이 키즈 (Monday Kiz) ,"46,026,704",2,발라드,2017.10.14
752,52,2018-08-31 23:59,53,장마 (Rainy Season),마마무 (Mamamoo) ,"45,889,749",43,알앤비/소울,2018.07.01
753,53,2018-08-31 23:59,54,Thunder,Imagine Dragons ,"45,473,709",3,락,2017.06.23
754,54,2018-08-31 23:59,55,켜줘 (Light),Wanna One (워너원) ,"44,014,657",28,댄스/팝,2018.06.04
755,55,2018-08-31 23:59,56,Universe,EXO ,"43,871,327",19,발라드,2017.12.26
756,56,2018-08-31 23:59,57,꽃 길,BIGBANG (빅뱅) ,"43,584,866",11,알앤비/소울,2018.03.13
757,57,2018-08-31 23:59,58,에너제틱 (Energetic),Wanna One (워너원) ,"43,422,235",3,댄스/팝,2017.08.07
758,58,2018-08-31 23:59,59,A-TEEN,세븐틴 ,"42,606,041",new,댄스/팝,2018.08.13
759,59,2018-08-31 23:59,60,Cereal (Feat. ZICO),크러쉬 (CRUSH) ,"42,189,211",13,알앤비/소울,2018.07.13
760,60,2018-08-31 23:59,61,마지막처럼,BLACKPINK ,"41,956,489",10,댄스/팝,2017.06.22
761,61,2018-08-31 23:59,62,그리워하다,비투비 (BTOB) ,"41,065,021",4,댄스/팝,2017.10.16
762,62,2018-08-31 23:59,63,Youth,Troye Sivan ,"40,186,439",3,팝,2016.01.23
763,63,2018-08-31 23:59,64,캥거루 (Kangaroo) (Prod. ZICO),Wanna One (워너원) - 트리플포지션 ,"39,423,010",24,댄스/팝,2018.06.04
764,64,2018-08-31 23:59,65,Anpanman,방탄소년단 ,"39,053,223",2,랩/힙합,2018.05.18
765,65,2018-08-31 23:59,66,좋은 날,멜로망스(Melomance) ,"38,085,924",new,발라드,2018.08.05
766,66,2018-08-31 23:59,67,EVERYDAY,위너(WINNER) ,"37,739,822",14,랩/힙합,2018.04.04
767,67,2018-08-31 23:59,68,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize) ,"37,666,112",20,랩/힙합,2017.06.26
768,68,2018-08-31 23:59,69,Euphoria,방탄소년단 ,"37,266,459",new,랩/힙합,2018.08.24
769,69,2018-08-31 23:59,70,마치 우린 없었던 사이 (Prod. 정키),다비치 ,"36,957,679",25,발라드,2018.07.12
770,70,2018-08-31 23:59,71,이 별,길구봉구 ,"36,503,786",12,발라드,2017.09.18
771,71,2018-08-31 23:59,72,Chandelier,Sia ,"36,381,991",2,락,2014.03.17
772,72,2018-08-31 23:59,73,I`m Fine,방탄소년단 ,"34,889,945",new,랩/힙합,2018.08.24
773,73,2018-08-31 23:59,74,BOOMERANG (부메랑),Wanna One (워너원) ,"34,525,279",13,댄스/팝,2018.03.19
774,74,2018-08-31 23:59,75,비가 내리면,비투비-블루 ,"34,182,674",new,발라드,2018.08.02
775,75,2018-08-31 23:59,76,Dejavu,뉴이스트 W ,"33,784,690",46,댄스/팝,2018.06.25
776,76,2018-08-31 23:59,77,첫눈처럼 너에게 가겠다,에일리 (Ailee) ,"33,617,760",23,OST,2017.01.07
777,77,2018-08-31 23:59,78,Beautiful,Wanna One (워너원) ,"33,447,458",8,댄스/팝,2017.11.13
778,78,2018-08-31 23:59,79,Page 0,"태연 (TAEYEON), 멜로망스(Melomance) ","32,935,810",new,발라드,2018.08.10
779,79,2018-08-31 23:59,80,좋니,윤종신 ,"31,454,531",9,발라드,2017.06.22
780,80,2018-08-31 23:59,81,Airplane pt.2,방탄소년단 ,"30,972,007",3,랩/힙합,2018.05.18
781,81,2018-08-31 23:59,82,Bad Boy,레드벨벳(Red Velvet) ,"30,823,819",1,댄스/팝,2018.01.29
782,82,2018-08-31 23:59,83,Rumor,국.슈 (국프의 핫이슈) ,"30,769,803",new,댄스/팝,2018.08.18
783,83,2018-08-31 23:59,84,욕심,멜로망스(Melomance) ,"30,472,091",22,인디,2018.04.26
784,84,2018-08-31 23:59,85,Heart Shaker,TWICE ,"30,161,006",8,댄스/팝,2017.12.11
785,85,2018-08-31 23:59,86,휴가,폴킴 ,"28,198,366",new,알앤비/소울,2018.08.09
786,86,2018-08-31 23:59,87,밤이 되니까,펀치 (Punch) ,"27,967,592",18,알앤비/소울,2017.09.29
787,87,2018-08-31 23:59,88,Magic Shop,방탄소년단 ,"27,682,176",2,랩/힙합,2018.05.18
788,88,2018-08-31 23:59,89,시차 (We Are) (Feat. 로꼬 & GRAY),우원재 ,"27,387,256",6,랩/힙합,2017.09.04
789,89,2018-08-31 23:59,90,There`s Nothing Holdin` Me Back,Shawn Mendes ,"27,330,065",6,팝,2017.04.21
790,90,2018-08-31 23:59,91,지각,장덕철 ,"26,944,539",27,발라드,2018.07.06
791,91,2018-08-31 23:59,92,REALLY REALLY,위너(WINNER) ,"26,857,018",20,댄스/팝,2017.04.04
792,92,2018-08-31 23:59,93,flex (Prod. By 기리보이),"기리보이, Kid Milli, NO:EL, 스윙스 (Swings) ","26,838,323",new,랩/힙합,2018.07.31
793,93,2018-08-31 23:59,94,Answer : Love Myself,방탄소년단 ,"26,149,361",new,랩/힙합,2018.08.24
794,94,2018-08-31 23:59,95,all of my life,박원 ,"26,080,601",3,댄스/팝,2017.07.27
795,95,2018-08-31 23:59,96,모래시계 (Prod. 헤이즈),Wanna One (워너원) - 더힐 ,"26,048,669",28,댄스/팝,2018.06.04
796,96,2018-08-31 23:59,97,한 여름의 크리스마스 (With You),레드벨벳(Red Velvet) ,"25,987,310",new,댄스/팝,2018.08.06
797,97,2018-08-31 23:59,98,잊을만하면,크러쉬 (CRUSH) ,"25,718,353",33,알앤비/소울,2018.05.03
798,98,2018-08-31 23:59,99,불행 (Feat. 빈첸 (VINXEN)),오반 (OVAN) ,"25,475,838",20,랩/힙합,2018.06.12
799,99,2018-08-31 23:59,100,약속해요 (I.P.U.),Wanna One (워너원) ,"24,861,764",12,댄스/팝,2018.03.19
800,0,2018-09-30 23:59,1,사이렌 (Siren),선미 ,"202,755,626",new,댄스/팝,2018.09.04
801,1,2018-09-30 23:59,2,Way Back Home,숀 (SHAUN) ,"165,362,284",1,인디,2018.06.27
802,2,2018-09-30 23:59,3,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴 ,"137,021,104",5,발라드,2018.03.20
803,3,2018-09-30 23:59,4,IDOL,방탄소년단 ,"135,553,913",25,랩/힙합,2018.08.24
804,4,2018-09-30 23:59,5,헤어지는 중,펀치 (Punch) ,"131,638,751",new,알앤비/소울,2018.09.12
805,5,2018-09-30 23:59,6,열애중,벤 (Ben) ,"124,974,173",12,발라드,2018.05.08
806,6,2018-09-30 23:59,7,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK ,"116,428,898",2,댄스/팝,2018.06.15
807,7,2018-09-30 23:59,8,Power Up,레드벨벳(Red Velvet) ,"114,875,050",6,댄스/팝,2018.08.06
808,8,2018-09-30 23:59,9,하루도 그대를 사랑하지 않은 적이 없었다,임창정 ,"113,912,239",new,댄스/팝,2018.09.19
809,9,2018-09-30 23:59,10,우리 그만하자,로이킴 ,"112,412,749",new,발라드,2018.09.18
810,10,2018-09-30 23:59,11,Dance The Night Away,TWICE ,"107,788,488",8,댄스/팝,2018.07.09
811,11,2018-09-30 23:59,12,한(一),(여자)아이들 ,"95,573,443",11,댄스/팝,2018.08.14
812,12,2018-09-30 23:59,13,몰랐니 (Lil’ Touch),소녀시대-Oh!GG ,"94,059,807",new,댄스/팝,2018.09.05
813,13,2018-09-30 23:59,14,너나 해 (Egotistic),마마무 (Mamamoo) ,"93,225,348",8,댄스/팝,2018.07.16
814,14,2018-09-30 23:59,15,여행,볼빨간사춘기 ,"88,730,271",6,인디,2018.05.24
815,15,2018-09-30 23:59,16,매트리스,10cm ,"87,243,816",27,인디,2018.08.23
816,16,2018-09-30 23:59,17,SoulMate (Feat. 아이유),지코 (ZICO) ,"86,566,256",13,댄스/팝,2018.07.30
817,17,2018-09-30 23:59,18,지나오다,닐로 (Nilo) ,"82,543,861",4,발라드,2017.10.31
818,18,2018-09-30 23:59,19,1도 없어,에이핑크 (Apink) ,"79,070,869",12,댄스/팝,2018.07.02
819,19,2018-09-30 23:59,20,I`m Fine,방탄소년단 ,"77,401,589",53,랩/힙합,2018.08.24
820,20,2018-09-30 23:59,21,Forever Young,BLACKPINK ,"76,195,515",11,댄스/팝,2018.06.15
821,21,2018-09-30 23:59,22,YOUNG,"백현 (BAEKHYUN), 로꼬 (LOCO) ","75,175,631",HOT,일렉트로닉,2018.08.31
822,22,2018-09-30 23:59,23,"셋 셀테니 (1, 2, 3!)",승리 ,"74,242,700",8,댄스/팝,2018.07.20
823,23,2018-09-30 23:59,24,FAKE LOVE,방탄소년단 ,"73,057,112",8,랩/힙합,2018.05.18
824,24,2018-09-30 23:59,25,동화,멜로망스(Melomance) ,"70,996,799",12,인디,2018.07.03
825,25,2018-09-30 23:59,26,Euphoria,방탄소년단 ,"64,962,160",43,랩/힙합,2018.08.24
826,26,2018-09-30 23:59,27,사랑을 했다 (LOVE SCENARIO),iKON ,"64,386,807",5,랩/힙합,2018.01.25
827,27,2018-09-30 23:59,28,그때 헤어지면 돼,로이킴 ,"63,743,557",8,발라드,2018.02.12
828,28,2018-09-30 23:59,29,주지마,"로꼬 (LOCO), 화사 ","62,824,473",8,발라드,2018.04.21
829,29,2018-09-30 23:59,30,flex (Prod. By 기리보이),"기리보이, Kid Milli, NO:EL, 스윙스 (Swings) ","62,571,477",63,랩/힙합,2018.07.31
830,30,2018-09-30 23:59,31,미안해,양다일 ,"61,888,522",8,발라드,2017.12.29
831,31,2018-09-30 23:59,32,비,폴킴 ,"61,824,871",16,알앤비/소울,2016.06.21
832,32,2018-09-30 23:59,33,Love U,청하 ,"61,275,076",21,댄스/팝,2018.07.18
833,33,2018-09-30 23:59,34,죽겠다 (KILLING ME),iKON ,"60,963,038",23,댄스/팝,2018.08.02
834,34,2018-09-30 23:59,35,"NOAH (Feat. 박재범, Hoody)",김하온 (HAON) ,"60,928,939",new,랩/힙합,2018.09.05
835,35,2018-09-30 23:59,36,너 없인 안 된다,비투비 (BTOB) ,"59,434,789",19,일렉트로닉,2018.06.18
836,36,2018-09-30 23:59,37,그날처럼,장덕철 ,"58,031,424",6,댄스/팝,2017.11.28
837,37,2018-09-30 23:59,38,You,멜로망스(Melomance) ,"57,290,101",13,알앤비/소울,2018.01.22
838,38,2018-09-30 23:59,39,가을 안부,먼데이 키즈 (Monday Kiz) ,"55,235,935",13,발라드,2017.10.14
839,39,2018-09-30 23:59,40,Havana (Feat. Young Thug),Camila Cabello ,"54,844,596",14,팝,2018.01.12
840,40,2018-09-30 23:59,41,HandClap,Fitz & The Tantrums ,"53,820,291",14,팝,2017.07.24
841,41,2018-09-30 23:59,42,밤편지,아이유 (IU) ,"53,815,445",8,발라드,2017.03.24
842,42,2018-09-30 23:59,43,선물,멜로망스(Melomance) ,"53,792,299",2,인디,2017.07.10
843,43,2018-09-30 23:59,44,왜 몰랐을까,로이킴 ,"53,467,360",58,발라드,2018.08.23
844,44,2018-09-30 23:59,45,잘 지내요,정승환 ,"52,018,653",new,발라드,2018.09.11
845,45,2018-09-30 23:59,46,밤 (Time for the moon night),여자친구 (GFRIEND) ,"50,738,795",22,댄스/팝,2018.04.30
846,46,2018-09-30 23:59,47,봄날,방탄소년단 ,"50,260,843",3,댄스/팝,2017.02.13
847,47,2018-09-30 23:59,48,전하지 못한 진심 (Feat. Steve Aoki),방탄소년단 ,"50,254,505",14,랩/힙합,2018.05.18
848,48,2018-09-30 23:59,49,Shape of You,Ed Sheeran ,"50,004,628",7,락,2017.03.03
849,49,2018-09-30 23:59,50,넋두리,닐로 (Nilo) ,"49,973,844",4,발라드,2016.09.12
850,50,2018-09-30 23:59,51,My Way,이수 ,"49,862,206",11,발라드,2017.11.11
851,51,2018-09-30 23:59,52,Answer : Love Myself,방탄소년단 ,"48,941,829",42,랩/힙합,2018.08.24
852,52,2018-09-30 23:59,53,BAAM,모모랜드 (MOMOLAND) ,"48,553,163",33,댄스/팝,2018.06.26
853,53,2018-09-30 23:59,54,DNA,방탄소년단 ,"48,521,564",17,댄스/팝,2017.09.18
854,54,2018-09-30 23:59,55,뿜뿜,모모랜드 (MOMOLAND) ,"47,987,139",27,댄스/팝,2018.01.03
855,55,2018-09-30 23:59,56,별이 빛나는 밤,마마무 (Mamamoo) ,"47,959,450",24,댄스/팝,2018.03.07
856,56,2018-09-30 23:59,57,좋은 날,멜로망스(Melomance) ,"46,424,316",9,발라드,2018.08.05
857,57,2018-09-30 23:59,58,Roller Coaster,청하 ,"45,292,961",23,댄스/팝,2018.01.17
858,58,2018-09-30 23:59,59,What is Love?,TWICE ,"45,193,264",26,댄스/팝,2018.04.09
859,59,2018-09-30 23:59,60,소나기 (Feat. 10cm),용준형 ,"43,929,159",11,발라드,2018.03.22
860,60,2018-09-30 23:59,61,LATATA,(여자)아이들 ,"43,411,927",23,댄스/팝,2018.05.02
861,61,2018-09-30 23:59,62,붕붕 (Feat. Sik-K) (Prod. GroovyRoom),김하온 (HAON) ,"43,323,353",15,랩/힙합,2018.04.14
862,62,2018-09-30 23:59,63,Epiphany,방탄소년단 ,"42,168,745",43,랩/힙합,2018.08.24
863,63,2018-09-30 23:59,64,Thunder,Imagine Dragons ,"41,505,677",10,락,2017.06.23
864,64,2018-09-30 23:59,65,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize) ,"40,845,383",3,랩/힙합,2017.06.26
865,65,2018-09-30 23:59,66,여름여름해 (Sunny Summer),여자친구 (GFRIEND) ,"40,208,585",47,댄스/팝,2018.07.19
866,66,2018-09-30 23:59,67,Youth,Troye Sivan ,"40,025,364",4,팝,2016.01.23
867,67,2018-09-30 23:59,68,그리워하다,비투비 (BTOB) ,"39,363,418",6,댄스/팝,2017.10.16
868,68,2018-09-30 23:59,69,Trivia 轉 : Seesaw,방탄소년단 ,"37,651,769",49,랩/힙합,2018.08.24
869,69,2018-09-30 23:59,70,이 별,길구봉구 ,"37,339,216",1,발라드,2017.09.18
870,70,2018-09-30 23:59,71,불꽃놀이 (Remember Me),오마이걸 (OH MY GIRL) ,"36,920,656",new,댄스/팝,2018.09.10
871,71,2018-09-30 23:59,72,A-TEEN,세븐틴 ,"36,833,008",13,댄스/팝,2018.08.13
872,72,2018-09-30 23:59,73,꽃 길,BIGBANG (빅뱅) ,"35,271,422",16,알앤비/소울,2018.03.13
873,73,2018-09-30 23:59,74,빙글뱅글 (Bingle Bangle),AOA ,"35,191,419",44,댄스/팝,2018.05.28
874,74,2018-09-30 23:59,75,Anpanman,방탄소년단 ,"34,093,320",10,랩/힙합,2018.05.18
875,75,2018-09-30 23:59,76,Chandelier,Sia ,"33,857,933",4,락,2014.03.17
876,76,2018-09-30 23:59,77,Trivia 起 : Just Dance,방탄소년단 ,"33,779,417",38,랩/힙합,2018.08.24
877,77,2018-09-30 23:59,78,빨간 맛 (Red Flavor),레드벨벳(Red Velvet) ,"33,506,373",27,댄스/팝,2017.07.09
878,78,2018-09-30 23:59,79,See You Again (Feat. 리처드 용재 오닐),백지영 ,"33,215,733",new,발라드,2018.09.02
879,79,2018-09-30 23:59,80,가을 타나 봐,바이브 (Vibe) ,"32,740,653",new,발라드,2018.09.18
880,80,2018-09-30 23:59,81,첫눈처럼 너에게 가겠다,에일리 (Ailee) ,"31,919,849",4,OST,2017.01.07
881,81,2018-09-30 23:59,82,에너제틱 (Energetic),Wanna One (워너원) ,"31,647,085",24,댄스/팝,2017.08.07
882,82,2018-09-30 23:59,83,좋니,윤종신 ,"31,363,722",3,발라드,2017.06.22
883,83,2018-09-30 23:59,84,마지막처럼,BLACKPINK ,"31,268,275",23,댄스/팝,2017.06.22
884,84,2018-09-30 23:59,85,Rumor,국.슈 (국프의 핫이슈) ,"30,870,007",2,댄스/팝,2018.08.18
885,85,2018-09-30 23:59,86,Trivia 承 : Love,방탄소년단 ,"30,433,683",51,랩/힙합,2018.08.24
886,86,2018-09-30 23:59,87,IndiGO,"저스디스 (JUSTHIS), Kid Milli, NO:EL, 영비 (Young B) ","30,165,770",HOT,랩/힙합,2018.06.24
887,87,2018-09-30 23:59,88,Universe,EXO ,"29,088,566",32,발라드,2017.12.26
888,88,2018-09-30 23:59,89,밤이 되니까,펀치 (Punch) ,"28,575,294",2,알앤비/소울,2017.09.29
889,89,2018-09-30 23:59,90,어쩌나,세븐틴 ,"28,440,507",45,댄스/팝,2018.07.16
890,90,2018-09-30 23:59,91,Lullaby,GOT7 ,"27,804,732",new,댄스/팝,2018.09.17
891,91,2018-09-30 23:59,92,Airplane pt.2,방탄소년단 ,"27,470,471",11,랩/힙합,2018.05.18
892,92,2018-09-30 23:59,93,도망가지마,모트 (Motte) ,"26,971,908",new,댄스/팝,2018.09.16
893,93,2018-09-30 23:59,94,켜줘 (Light),Wanna One (워너원) ,"26,706,011",39,댄스/팝,2018.06.04
894,94,2018-09-30 23:59,95,캥거루 (Kangaroo) (Prod. ZICO),Wanna One (워너원) - 트리플포지션 ,"26,425,540",31,댄스/팝,2018.06.04
895,95,2018-09-30 23:59,96,장마 (Rainy Season),마마무 (Mamamoo) ,"26,422,511",43,알앤비/소울,2018.07.01
896,96,2018-09-30 23:59,97,시차 (We Are) (Feat. 로꼬 & GRAY),우원재 ,"26,203,502",8,랩/힙합,2017.09.04
897,97,2018-09-30 23:59,98,Beautiful,Wanna One (워너원) ,"25,314,631",20,댄스/팝,2017.11.13
898,98,2018-09-30 23:59,99,all of my life,박원 ,"25,289,820",4,댄스/팝,2017.07.27
899,99,2018-09-30 23:59,100,마치 우린 없었던 사이 (Prod. 정키),다비치 ,"24,682,709",30,발라드,2018.07.12
900,0,2018-10-31 23:59,1,삐삐,아이유 (IU) ,"236,213,431",new,랩/힙합,2018.10.10
901,1,2018-10-31 23:59,2,하루도 그대를 사랑하지 않은 적이 없었다,임창정 ,"213,885,855",7,댄스/팝,2018.09.19
902,2,2018-10-31 23:59,3,가을 타나 봐,바이브 (Vibe) ,"172,895,697",77,발라드,2018.09.18
903,3,2018-10-31 23:59,4,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"pH-1, Kid Milli, 루피 (Loopy) ","164,576,530",new,랩/힙합,2018.10.06
904,4,2018-10-31 23:59,5,이별길 (GOODBYE ROAD),iKON ,"157,116,915",new,발라드,2018.10.01
905,5,2018-10-31 23:59,6,시간이 들겠지 (Feat. Colde),로꼬 (LOCO) ,"155,746,752",new,랩/힙합,2018.10.08
906,6,2018-10-31 23:59,7,우리 그만하자,로이킴 ,"140,000,896",3,발라드,2018.09.18
907,7,2018-10-31 23:59,8,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴 ,"133,718,813",5,발라드,2018.03.20
908,8,2018-10-31 23:59,9,Way Back Home,숀 (SHAUN) ,"130,378,932",7,인디,2018.06.27
909,9,2018-10-31 23:59,10,사이렌 (Siren),선미 ,"130,223,066",9,댄스/팝,2018.09.04
910,10,2018-10-31 23:59,11,멋지게 인사하는 법 (Feat. 슬기 of Red Velvet),자이언티(Zion.T) ,"128,254,508",new,랩/힙합,2018.10.15
911,11,2018-10-31 23:59,12,헤어지는 중,펀치 (Punch) ,"123,440,025",7,알앤비/소울,2018.09.12
912,12,2018-10-31 23:59,13,고백,양다일 ,"121,349,925",new,발라드,2018.10.15
913,13,2018-10-31 23:59,14,열애중,벤 (Ben) ,"118,766,994",8,발라드,2018.05.08
914,14,2018-10-31 23:59,15,사임사임 (Feat. CHANGMO),"Coogie, SUPERBEE, D.Ark ","101,303,490",new,랩/힙합,2018.10.06
915,15,2018-10-31 23:59,16,IDOL,방탄소년단 ,"96,540,435",12,랩/힙합,2018.08.24
916,16,2018-10-31 23:59,17,flex (Prod. By 기리보이),"기리보이, Kid Milli, NO:EL, 스윙스 (Swings) ","95,593,145",13,랩/힙합,2018.07.31
917,17,2018-10-31 23:59,18,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK ,"89,642,527",11,댄스/팝,2018.06.15
918,18,2018-10-31 23:59,19,IndiGO,"저스디스 (JUSTHIS), Kid Milli, NO:EL, 영비 (Young B) ","83,640,014",68,랩/힙합,2018.06.24
919,19,2018-10-31 23:59,20,Dance The Night Away,TWICE ,"78,685,987",9,댄스/팝,2018.07.09
920,20,2018-10-31 23:59,21,지나오다,닐로 (Nilo) ,"76,495,725",3,발라드,2017.10.31
921,21,2018-10-31 23:59,22,Power Up,레드벨벳(Red Velvet) ,"73,578,191",14,댄스/팝,2018.08.06
922,22,2018-10-31 23:59,23,여행,볼빨간사춘기 ,"72,400,582",8,인디,2018.05.24
923,23,2018-10-31 23:59,24,나,박원 ,"68,803,262",new,발라드,2018.10.01
924,24,2018-10-31 23:59,25,미안해,양다일 ,"68,382,242",6,발라드,2017.12.29
925,25,2018-10-31 23:59,26,너나 해 (Egotistic),마마무 (Mamamoo) ,"65,802,812",12,댄스/팝,2018.07.16
926,26,2018-10-31 23:59,27,그때 헤어지면 돼,로이킴 ,"65,071,516",1,발라드,2018.02.12
927,27,2018-10-31 23:59,28,FAKE LOVE,방탄소년단 ,"65,035,568",4,랩/힙합,2018.05.18
928,28,2018-10-31 23:59,29,비,폴킴 ,"63,325,171",3,알앤비/소울,2016.06.21
929,29,2018-10-31 23:59,30,"셋 셀테니 (1, 2, 3!)",승리 ,"61,990,087",7,댄스/팝,2018.07.20
930,30,2018-10-31 23:59,31,사랑을 했다 (LOVE SCENARIO),iKON ,"61,143,712",4,랩/힙합,2018.01.25
931,31,2018-10-31 23:59,32,동화,멜로망스(Melomance) ,"60,696,729",7,인디,2018.07.03
932,32,2018-10-31 23:59,33,한(一),(여자)아이들 ,"60,548,439",21,댄스/팝,2018.08.14
933,33,2018-10-31 23:59,34,밤편지,아이유 (IU) ,"60,309,656",8,발라드,2017.03.24
934,34,2018-10-31 23:59,35,SoulMate (Feat. 아이유),지코 (ZICO) ,"60,162,555",18,댄스/팝,2018.07.30
935,35,2018-10-31 23:59,36,I`m Fine,방탄소년단 ,"59,829,835",16,랩/힙합,2018.08.24
936,36,2018-10-31 23:59,37,Forever Young,BLACKPINK ,"59,515,576",16,댄스/팝,2018.06.15
937,37,2018-10-31 23:59,38,가을 안부,먼데이 키즈 (Monday Kiz) ,"59,233,421",1,발라드,2017.10.14
938,38,2018-10-31 23:59,39,1도 없어,에이핑크 (Apink) ,"58,814,544",20,댄스/팝,2018.07.02
939,39,2018-10-31 23:59,40,잘 지내요,정승환 ,"57,951,568",5,발라드,2018.09.11
940,40,2018-10-31 23:59,41,매트리스,10cm ,"54,982,821",25,인디,2018.08.23
941,41,2018-10-31 23:59,42,그날처럼,장덕철 ,"54,707,790",5,댄스/팝,2017.11.28
942,42,2018-10-31 23:59,43,이별하러 가는 길,임한별 ,"54,623,459",76,발라드,2018.09.13
943,43,2018-10-31 23:59,44,선물,멜로망스(Melomance) ,"54,029,607",1,인디,2017.07.10
944,44,2018-10-31 23:59,45,주지마,"로꼬 (LOCO), 화사 ","52,957,479",16,발라드,2018.04.21
945,45,2018-10-31 23:59,46,Save (Feat. 팔로알토) (Prod. 코드 쿤스트),루피(Loopy) ,"52,532,948",new,랩/힙합,2018.10.20
946,46,2018-10-31 23:59,47,좋은 날,멜로망스(Melomance) ,"52,037,243",10,발라드,2018.08.05
947,47,2018-10-31 23:59,48,You,멜로망스(Melomance) ,"51,282,284",10,알앤비/소울,2018.01.22
